rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
13,0UFDKFqW2oGspYeYqo9wjA,Bleed It Out,Linkin Park,Minutes to Midnight,currently_listening,140.00,211.00,97.00,54.00,60.00,1B,1,2026-09-14T07:30:55.378Z,https://open.spotify.com/track/0UFDKFqW2oGspYeYqo9wjA
14,4pEU0NT64oiem9lDT7nuJn,Running In Circles,Dead Poet Society,FISSION,currently_listening,142.00,210.00,84.00,62.00,64.00,5B,1,2026-09-14T07:30:55.319Z,https://open.spotify.com/track/4pEU0NT64oiem9lDT7nuJn
15,36g619h8gPXcIxOQKDLQ5D,Wings On Fire,Interpol,This Mirror Weighs a Ton,currently_listening,124.00,207.00,99.00,51.00,57.00,10B,1,2026-09-14T07:30:55.393Z,https://open.spotify.com/track/36g619h8gPXcIxOQKDLQ5D
16,0LoX60sC6J2xQ2kUaeqioX,Ruin My Life,Census,Ruin My Life,currently_listening,120.00,216.00,95.00,57.00,64.00,11B,1,2026-09-14T07:30:55.373Z,https://open.spotify.com/track/0LoX60sC6J2xQ2kUaeqioX
17,2t7B8DDBgLbMcYVMTo8vd5,Seven Minutes in Heaven,Mindless Self Indulgence,MSI B-SIDES vol.1,currently_listening,115.00,214.00,95.00,61.00,58.00,10A,1,2026-09-14T07:30:55.391Z,https://open.spotify.com/track/2t7B8DDBgLbMcYVMTo8vd5
18,5jag0xI86woJjPprus5ZrF,Look How Far...,Modest Mouse,An Eraser And A Maze,currently_listening,110.00,211.00,98.00,50.00,63.00,9B,1,2026-09-14T07:30:55.399Z,https://open.spotify.com/track/5jag0xI86woJjPprus5ZrF
19,0aYQsp1vZZcX0JBEJvKF7N,Words As Weapons,Seether,Isolate And Medicate (Deluxe Edition),currently_listening,110.00,210.00,90.00,59.00,61.00,4A,1,2026-09-14T07:30:55.326Z,https://open.spotify.com/track/0aYQsp1vZZcX0JBEJvKF7N
20,5aWhs651KYM26HYM16kRdk,The Man,The Killers,Wonderful Wonderful,currently_listening,106.00,207.00,94.00,61.00,52.00,11A,1,2026-09-14T07:30:55.370Z,https://open.spotify.com/track/5aWhs651KYM26HYM16kRdk
21,12zTAaSqarMOoH8qTOSnbo,Rotten Fruit,"Modest Mouse,pkpkpkpk",An Eraser And A Maze,currently_listening,108.00,217.00,77.00,69.00,71.00,9A,1,2026-09-14T07:30:55.395Z,https://open.spotify.com/track/12zTAaSqarMOoH8qTOSnbo
22,6voIJ7OWwRabSZDC77D5Hp,Trouble’s Coming,Royal Blood,Typhoons,currently_listening,112.00,228.00,69.00,78.00,81.00,12A,1,2026-09-14T07:30:55.319Z,https://open.spotify.com/track/6voIJ7OWwRabSZDC77D5Hp
23,4ToYlykhwpW98KtMIGnWQK,Ocean Breathes Salty,Modest Mouse,Good News For People Who Love Bad News,currently_listening,95.00,236.00,96.00,65.00,75.00,9B,1,2026-09-14T07:30:55.361Z,https://open.spotify.com/track/4ToYlykhwpW98KtMIGnWQK
24,1N8TTK1Uoy7UvQNUazfUt5,SPIT IN MY FACE!,ThxSoMch,SPIT IN MY FACE!,currently_listening,94.00,217.00,79.00,73.00,65.00,4B,1,2026-09-14T07:30:55.389Z,https://open.spotify.com/track/1N8TTK1Uoy7UvQNUazfUt5
25,6HZdbb05lEXLvcmee3ZXO2,Don't Stay,Linkin Park,Meteora,currently_listening,90.00,217.00,100.00,49.00,68.00,12A,1,2026-09-14T07:30:55.339Z,https://open.spotify.com/track/6HZdbb05lEXLvcmee3ZXO2
26,043TnILbwnO6PsRcNTZ6cP,What I've Done - Unshatter Film Soundtrack - Live in São Paulo,Linkin Park,Unshatter Film Soundtrack (Live in São Paulo),currently_listening,120.00,191.00,94.00,55.00,42.00,3A,1,2026-09-14T07:30:55.418Z,https://open.spotify.com/track/043TnILbwnO6PsRcNTZ6cP
27,5iItYl3Q6wCnKVfpK1uNVf,The Suburbs,Arcade Fire,The Suburbs (Deluxe),currently_listening,118.00,185.00,69.00,62.00,54.00,11A,1,2026-09-14T07:30:55.386Z,https://open.spotify.com/track/5iItYl3Q6wCnKVfpK1uNVf
28,6eO78rJBtNGmKDdVS0USVT,Heat Stroke,Black Math,Black Math,currently_listening,120.00,182.00,85.00,73.00,24.00,4B,1,2026-09-14T07:30:55.351Z,https://open.spotify.com/track/6eO78rJBtNGmKDdVS0USVT
29,7BuzJmV2h6eBbSDdRaDY7C,Fake Tales Of San Francisco,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",currently_listening,127.00,193.00,78.00,45.00,70.00,11B,1,2026-09-14T07:30:55.418Z,https://open.spotify.com/track/7BuzJmV2h6eBbSDdRaDY7C
