rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
11,63Kdr7jLTZxHr7MgjMiKmh,Phenomena,Yeah Yeah Yeahs,Show Your Bones,currently_listening,157.00,187.00,90.00,50.00,47.00,10B,1,2026-09-14T07:30:55.349Z,https://open.spotify.com/track/63Kdr7jLTZxHr7MgjMiKmh
12,1XYHqSfJK9ud9nuRjQcbXi,Tear You Apart,She Wants Revenge,She Wants Revenge,currently_listening,153.00,190.00,72.00,58.00,60.00,12A,1,2026-09-14T07:30:55.389Z,https://open.spotify.com/track/1XYHqSfJK9ud9nuRjQcbXi
13,0jsqBfVIzJaV3PJQiIilUS,Eye,MEG MYERS,Eye,currently_listening,158.00,180.00,81.00,47.00,52.00,10B,1,2026-09-14T07:30:55.350Z,https://open.spotify.com/track/0jsqBfVIzJaV3PJQiIilUS
14,2YB7LLj8xZcd4pDs0UBM6i,Don't Speak,Culture Wars,Don't Speak,currently_listening,154.00,177.00,90.00,40.00,47.00,1A,1,2026-09-14T07:30:55.321Z,https://open.spotify.com/track/2YB7LLj8xZcd4pDs0UBM6i
15,6h3r7L7WDISr3wYUG2p6Id,Slumber Party,Brigitte Calls Me Baby,Irreversible,currently_listening,163.00,174.00,92.00,38.00,44.00,8B,1,2026-09-14T07:30:55.402Z,https://open.spotify.com/track/6h3r7L7WDISr3wYUG2p6Id
16,2UhzJq9WIzvCGehod1g8ie,Swing,Taking Back Sunday,New Again (Deluxe),currently_listening,167.00,173.00,93.00,38.00,42.00,4B,1,2026-09-14T07:30:55.367Z,https://open.spotify.com/track/2UhzJq9WIzvCGehod1g8ie
17,6SkGAtFv38tQjouh7UeNpu,Where The Silence Goes,LEAP,One Million Pieces,currently_listening,170.00,178.00,91.00,47.00,40.00,9B,1,2026-09-14T07:30:55.324Z,https://open.spotify.com/track/6SkGAtFv38tQjouh7UeNpu
18,7fa34IepKo01jV34GTMxQC,Third Side of the Moon,Modest Mouse,An Eraser And A Maze,currently_listening,171.00,180.00,71.00,48.00,61.00,12B,1,2026-09-14T07:30:55.329Z,https://open.spotify.com/track/7fa34IepKo01jV34GTMxQC
19,604fgWYaIUfr9UtBe9bj1p,Satin In A Coffin,Modest Mouse,Good News For People Who Love Bad News,currently_listening,174.00,172.00,84.00,46.00,42.00,6A,1,2026-09-14T07:30:55.361Z,https://open.spotify.com/track/604fgWYaIUfr9UtBe9bj1p
20,3UygY7qW2cvG9Llkay6i1i,Going Under,Evanescence,Fallen,currently_listening,175.00,169.00,86.00,37.00,46.00,10A,1,2026-09-14T07:30:55.384Z,https://open.spotify.com/track/3UygY7qW2cvG9Llkay6i1i
21,4eTIe5eqds88bA9ua6p5p6,Fine Again,Seether,Disclaimer,currently_listening,176.00,166.00,86.00,44.00,36.00,11A,1,2026-09-14T07:30:55.342Z,https://open.spotify.com/track/4eTIe5eqds88bA9ua6p5p6
22,6VeZUUTHx67EmtTM4682eA,If You Could Talk,Dexter and The Moonrocks,If You Could Talk,currently_listening,188.00,174.00,62.00,58.00,54.00,3A,1,2026-09-14T07:30:55.349Z,https://open.spotify.com/track/6VeZUUTHx67EmtTM4682eA
23,1AEYT6VxrxXPMoQUxsY0E4,Headstrong,Trapt,Trapt,currently_listening,185.00,192.00,90.00,49.00,53.00,9A,1,2026-09-14T07:30:55.385Z,https://open.spotify.com/track/1AEYT6VxrxXPMoQUxsY0E4
24,5piZxrb8wpeYFr9gVcwfZl,Picking Dragons’ Pockets,Modest Mouse,An Eraser And A Maze,currently_listening,180.00,201.00,76.00,54.00,71.00,1B,1,2026-09-14T07:30:55.395Z,https://open.spotify.com/track/5piZxrb8wpeYFr9gVcwfZl
25,4vQ6z9ZL5mdcQLmbZBvXrl,She's Out Of Her Mind,blink-182,California (Deluxe Edition),currently_listening,180.00,203.00,97.00,45.00,61.00,8B,1,2026-09-14T07:30:55.380Z,https://open.spotify.com/track/4vQ6z9ZL5mdcQLmbZBvXrl
26,5BzQvpJt4C90POnaTNaToM,Fire It Up,Modest Mouse,We Were Dead Before The Ship Even Sank,currently_listening,172.00,202.00,70.00,63.00,69.00,9B,1,2026-09-14T07:30:55.363Z,https://open.spotify.com/track/5BzQvpJt4C90POnaTNaToM
27,25PUUzWniYVAabeyZABqff,You Love It,Peaches,Impeach My Bush,currently_listening,172.00,230.00,97.00,60.00,73.00,3A,1,2026-09-14T07:30:55.388Z,https://open.spotify.com/track/25PUUzWniYVAabeyZABqff
28,3yP1J5mOJ8MvifFoNjA3Lx,Taste It,Modern Alibi,American Radio,currently_listening,145.00,204.00,88.00,57.00,59.00,7A,1,2026-09-14T07:30:55.354Z,https://open.spotify.com/track/3yP1J5mOJ8MvifFoNjA3Lx
29,49z5WQuzLqWZGe3TD8xySU,Dope,Beware Of Darkness,Are You Real?,currently_listening,204.00,194.00,68.00,51.00,75.00,2A,1,2026-09-14T07:30:55.365Z,https://open.spotify.com/track/49z5WQuzLqWZGe3TD8xySU
