rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
11,6LbbHFEajG9e4m0G3L47c4,Pinball Wizard,The Who,Tommy,currently_listening,124.00,173.00,72.00,54.00,47.00,10B,1,2026-09-14T07:51:29.458Z,https://open.spotify.com/track/6LbbHFEajG9e4m0G3L47c4
12,7AUFwSivoAvJoh1OJDLrGJ,Dream Warriors,Dokken,Back for the Attack,currently_listening,118.00,178.00,87.00,55.00,36.00,8A,1,2026-09-14T07:51:29.491Z,https://open.spotify.com/track/7AUFwSivoAvJoh1OJDLrGJ
13,5D2eCwqbHcqOnfHOCM6TnV,No More Mr. Nice Guy,Alice Cooper,Billion Dollar Babies (Deluxe Reissue),currently_listening,128.00,164.00,52.00,50.00,62.00,10A,1,2026-09-14T07:51:29.464Z,https://open.spotify.com/track/5D2eCwqbHcqOnfHOCM6TnV
14,7vidktgNZFQylTgH1GEnMs,Cold as Ice,Foreigner,Foreigner (Expanded),currently_listening,131.00,168.00,61.00,56.00,51.00,2A,1,2026-09-14T07:51:29.483Z,https://open.spotify.com/track/7vidktgNZFQylTgH1GEnMs
15,17lu4tymfnhmcIDlzBbtAb,For Those About to Rock (We Salute You),AC/DC,For Those About to Rock (We Salute You),currently_listening,134.00,176.00,92.00,37.00,47.00,12B,1,2026-09-14T07:51:29.445Z,https://open.spotify.com/track/17lu4tymfnhmcIDlzBbtAb
16,7nemcVsXVFZF01iqpIIo2Y,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,High Voltage,currently_listening,136.00,185.00,86.00,46.00,53.00,5B,1,2026-09-14T07:51:29.446Z,https://open.spotify.com/track/7nemcVsXVFZF01iqpIIo2Y
17,4f3RDq9nYPBeR1yMSgnmBm,You've Got Another Thing Comin',Judas Priest,Screaming For Vengeance (Expanded Edition),currently_listening,138.00,188.00,83.00,52.00,53.00,11A,1,2026-09-14T07:51:29.484Z,https://open.spotify.com/track/4f3RDq9nYPBeR1yMSgnmBm
18,4KfSdst7rW39C0sfhArdrz,Barracuda,Heart,Little Queen,currently_listening,137.00,191.00,69.00,55.00,67.00,9A,1,2026-09-14T07:51:29.453Z,https://open.spotify.com/track/4KfSdst7rW39C0sfhArdrz
19,2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,AC/DC,Dirty Deeds Done Dirt Cheap,currently_listening,136.00,209.00,91.00,67.00,51.00,10A,1,2026-09-14T07:51:29.444Z,https://open.spotify.com/track/2d4e45fmUnguxh6yqC7gNT
20,0sfdiwck2xr4PteGOdyOfz,Shot In The Dark,AC/DC,POWER UP,currently_listening,114.00,221.00,79.00,60.00,82.00,10B,1,2026-09-14T07:51:29.443Z,https://open.spotify.com/track/0sfdiwck2xr4PteGOdyOfz
21,24IdPCimVnJJDRuB5YSDiS,I Don't Care Anymore - 2016 Remaster,Phil Collins,"Hello, I Must Be Going! (Deluxe Edition)",currently_listening,140.00,161.00,43.00,71.00,47.00,1B,1,2026-09-14T07:51:29.395Z,https://open.spotify.com/track/24IdPCimVnJJDRuB5YSDiS
22,4X5nq5swAfwEMqDOOJpEA8,Biko,Peter Gabriel,Peter Gabriel 3: Melt (Remastered Version),currently_listening,179.00,106.00,36.00,53.00,17.00,9B,1,2026-09-14T07:51:29.435Z,https://open.spotify.com/track/4X5nq5swAfwEMqDOOJpEA8
23,2gTnu5RZNVFVnWdjLnyUA5,Nobody Home,Pink Floyd,The Wall,currently_listening,207.00,46.00,15.00,25.00,6.00,8B,1,2026-09-14T07:51:29.407Z,https://open.spotify.com/track/2gTnu5RZNVFVnWdjLnyUA5
24,6pnwfWyaWjQiHCKTiZLItr,Shine On You Crazy Diamond (Pts. 1-5),Pink Floyd,Wish You Were Here,currently_listening,138.00,59.00,29.00,26.00,4.00,6A,1,2026-09-14T07:51:29.418Z,https://open.spotify.com/track/6pnwfWyaWjQiHCKTiZLItr
