rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
11,3SPcBPzvbmWLl8NU5efx4W,Telephone Line,Electric Light Orchestra,A New World Record,currently_listening,71.00,105.00,37.00,47.00,21.00,11B,1,2026-09-14T07:51:29.453Z,https://open.spotify.com/track/3SPcBPzvbmWLl8NU5efx4W
12,7HVLE4CWBQjQi3Vyiz0fbe,"See Me, Feel Me - Single Version",The Who,The Who Hits 50 (Deluxe),currently_listening,94.00,80.00,34.00,38.00,8.00,8B,1,2026-09-14T07:51:29.460Z,https://open.spotify.com/track/7HVLE4CWBQjQi3Vyiz0fbe
13,7K6xMPtAjTuLPNlJMLf5bS,"Another Brick in the Wall, Pt. 1",Pink Floyd,The Wall,currently_listening,100.00,75.00,5.00,61.00,9.00,8B,1,2026-09-14T07:51:29.404Z,https://open.spotify.com/track/7K6xMPtAjTuLPNlJMLf5bS
14,7F02x6EKYIQV3VcTaTm7oN,Hey You,Pink Floyd,The Wall,currently_listening,112.00,108.00,30.00,59.00,19.00,8B,1,2026-09-14T07:51:29.406Z,https://open.spotify.com/track/7F02x6EKYIQV3VcTaTm7oN
15,6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,Pink Floyd,Wish You Were Here,currently_listening,123.00,112.00,26.00,48.00,38.00,9B,1,2026-09-14T07:51:29.414Z,https://open.spotify.com/track/6mFkJmJqdDVQ1REhVfGgd1
16,5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,Pink Floyd,The Wall,currently_listening,127.00,101.00,37.00,47.00,17.00,10A,1,2026-09-14T07:51:29.408Z,https://open.spotify.com/track/5HNCy40Ni5BZJFw1TKzRsC
17,21j1PsCiTaO8ZW88UZrh3A,Shine On You Crazy Diamond (Pts. 6-9),Pink Floyd,Wish You Were Here,currently_listening,136.00,90.00,49.00,29.00,12.00,6A,1,2026-09-14T07:51:29.419Z,https://open.spotify.com/track/21j1PsCiTaO8ZW88UZrh3A
18,54g63GAn77x9NcjiLzy7cW,Queen Of Spades,Styx,Pieces Of Eight,currently_listening,135.00,83.00,45.00,26.00,12.00,12A,1,2026-09-14T07:51:29.395Z,https://open.spotify.com/track/54g63GAn77x9NcjiLzy7cW
19,5HAjss9faCAowGY8dM24r6,Is There Anybody Out There?,Pink Floyd,The Wall,currently_listening,119.00,42.00,7.00,31.00,4.00,8A,1,2026-09-14T07:51:29.407Z,https://open.spotify.com/track/5HAjss9faCAowGY8dM24r6
20,1G9jeUXQNewsKfYPAMdLPj,Second Home by the Sea - 2007 Remaster,Genesis,Genesis (2007 Remaster),currently_listening,102.00,171.00,78.00,47.00,46.00,9A,1,2026-09-14T07:51:29.420Z,https://open.spotify.com/track/1G9jeUXQNewsKfYPAMdLPj
21,1CM1wOqD2AIjt2MWd31LV2,Solsbury Hill,Peter Gabriel,Peter Gabriel 1: Car (Remastered Version),currently_listening,102.00,179.00,63.00,68.00,48.00,1B,1,2026-09-14T07:51:29.440Z,https://open.spotify.com/track/1CM1wOqD2AIjt2MWd31LV2
22,4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,The Wall,currently_listening,104.00,180.00,39.00,69.00,72.00,8B,1,2026-09-14T07:51:29.405Z,https://open.spotify.com/track/4gMgiXfqyzZLMhsksGmbQV
23,5ahPl557niKxia8Kquw1yh,Evil Walks,AC/DC,For Those About to Rock (We Salute You),currently_listening,100.00,186.00,89.00,48.00,49.00,11B,1,2026-09-14T07:51:29.448Z,https://open.spotify.com/track/5ahPl557niKxia8Kquw1yh
24,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,Led Zeppelin II (1994 Remaster),currently_listening,90.00,173.00,90.00,41.00,42.00,11B,1,2026-09-14T07:51:29.403Z,https://open.spotify.com/track/0hCB0YR03f6AmQaHbwWDe8
