rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
78,455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),Katy Perry,Teenage Dream: The Complete Confection,skip_for_now,126.00,222.00,81.00,65.00,76.00,2A,2,2026-07-18T04:51:26.372Z,https://open.spotify.com/track/455AfCsOhhLPRc68sE01D8
79,1U70qs2xkXUNUUJTvlg0J2,Lord Of The Sad And Lonely,Kid Cudi,Indicud,skip_for_now,95.00,188.00,78.00,72.00,38.00,12A,2,2026-07-19T22:57:52.940Z,https://open.spotify.com/track/1U70qs2xkXUNUUJTvlg0J2
80,2GtaNlidzvK3hY78kCdsHa,Marijuana,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,skip_for_now,141.00,161.00,40.00,67.00,54.00,1A,2,2026-07-19T22:57:52.930Z,https://open.spotify.com/track/2GtaNlidzvK3hY78kCdsHa
81,4yCuBvbBvoJ9eVE7QB2Rkg,The Mood,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,skip_for_now,120.00,237.00,83.00,86.00,68.00,9A,2,2026-07-19T22:57:52.933Z,https://open.spotify.com/track/4yCuBvbBvoJ9eVE7QB2Rkg
82,5wfllwdjglyQislkskYLBv,Day 'N' Nite (nightmare),Kid Cudi,Man On The Moon: The End Of Day (Deluxe),skip_for_now,138.00,212.00,44.00,88.00,80.00,10A,2,2026-07-19T22:57:52.922Z,https://open.spotify.com/track/5wfllwdjglyQislkskYLBv
83,78T9DulqSBWqkaxczcGBfk,Man On The Moon,Kid Cudi,Man On The Moon: The End Of Day (Deluxe),skip_for_now,91.00,181.00,66.00,65.00,50.00,8B,2,2026-07-19T22:57:52.927Z,https://open.spotify.com/track/78T9DulqSBWqkaxczcGBfk
84,6xeTNdPnP5imNgDzFMfVfD,Solo Dolo (Nightmare),Kid Cudi,Man On The Moon: The End Of Day (Deluxe),skip_for_now,79.00,182.00,45.00,77.00,60.00,6A,2,2026-07-19T22:57:52.921Z,https://open.spotify.com/track/6xeTNdPnP5imNgDzFMfVfD
85,1RUTIdTnFs8lHSc0Zr4UJB,Up Up & Away,Kid Cudi,Man On The Moon: The End Of Day (Deluxe),skip_for_now,120.00,213.00,88.00,66.00,59.00,3A,2,2026-07-19T22:57:52.926Z,https://open.spotify.com/track/1RUTIdTnFs8lHSc0Zr4UJB
86,5QemHQxj7PRkrw8lJl2W7C,Scott Mescudi Vs. The World,"Kid Cudi,CeeLo Green",Man On The Moon II: The Legend Of Mr. Rager,skip_for_now,109.00,208.00,72.00,78.00,58.00,10A,2,2026-07-19T22:57:52.928Z,https://open.spotify.com/track/5QemHQxj7PRkrw8lJl2W7C
87,6XkuklKiHYVTlVvWlTgQYP,Erase Me - Main,"Kid Cudi,Kanye West",Man On The Moon II: The Legend Of Mr. Rager,skip_for_now,186.00,217.00,63.00,69.00,85.00,11B,2,2026-07-19T22:57:52.933Z,https://open.spotify.com/track/6XkuklKiHYVTlVvWlTgQYP
88,20bJBbPapGQ4bqs0YcA9xY,Just What I Am,"Kid Cudi,King Chip",Indicud,skip_for_now,140.00,195.00,95.00,65.00,35.00,3B,2,2026-07-19T22:57:52.938Z,https://open.spotify.com/track/20bJBbPapGQ4bqs0YcA9xY
89,6MtKObWYda2qnNIpJI21uD,Pursuit Of Happiness (Nightmare),"Kid Cudi,MGMT,Ratatat",Man On The Moon: The End Of Day (Deluxe),skip_for_now,115.00,153.00,61.00,63.00,29.00,8B,2,2026-07-19T22:57:52.925Z,https://open.spotify.com/track/6MtKObWYda2qnNIpJI21uD
90,3QWjljChcOMkRDYSzF33Qr,Whippin,"Kiiara,Felix Snow",Whippin (feat. Felix Snow),skip_for_now,83.00,204.00,50.00,87.00,67.00,4A,2,2026-07-18T04:51:26.352Z,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr
91,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,Only By The Night,skip_for_now,153.00,182.00,91.00,54.00,37.00,11B,2,2026-07-18T04:51:26.371Z,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45
92,09TSAykx6dM7ml7oX5mrbn,Damage Done,Kita Alexander,Damage Done,skip_for_now,118.00,192.00,48.00,75.00,69.00,11A,2,2026-07-18T05:17:43.578Z,https://open.spotify.com/track/09TSAykx6dM7ml7oX5mrbn
93,23DZLSxCK6kM8FF2RlzKDl,You're No Good,Linda Ronstadt,Heart Like A Wheel,skip_for_now,105.00,182.00,52.00,67.00,63.00,4B,2,2026-07-19T22:57:52.900Z,https://open.spotify.com/track/23DZLSxCK6kM8FF2RlzKDl
94,6aOBqxcTsUrtPM2cx5GYum,Smoke and Mirrors,Luna Bay,Smoke and Mirrors,skip_for_now,102.00,123.00,61.00,47.00,15.00,12A,2,2026-07-18T04:37:59.902Z,https://open.spotify.com/track/6aOBqxcTsUrtPM2cx5GYum
95,50M2QjfSM82wkJ1d0iV4mh,Daydreamin' (feat. Jill Scott),"Lupe Fiasco,Jill Scott",Lupe Fiasco's Food & Liquor,skip_for_now,81.00,189.00,74.00,53.00,62.00,4A,2,2026-07-19T22:57:52.941Z,https://open.spotify.com/track/50M2QjfSM82wkJ1d0iV4mh
96,1RcCApDP3AP7bAm81iYsJ3,Loud,Mac Miller,Macadelic,skip_for_now,140.00,176.00,87.00,64.00,25.00,3B,2,2026-07-19T22:57:52.942Z,https://open.spotify.com/track/1RcCApDP3AP7bAm81iYsJ3
97,4JVjcbILBGcbxlZN0VKl9z,Empty Promises,Mainland,Empty Promises,skip_for_now,180.00,177.00,71.00,49.00,57.00,10A,2,2026-07-18T04:37:59.921Z,https://open.spotify.com/track/4JVjcbILBGcbxlZN0VKl9z
98,1EQoBUXD7EApSye8jmJTTg,Better That We Break,Maroon 5,It Won't Be Soon Before Long.,skip_for_now,80.00,151.00,61.00,52.00,38.00,8B,2,2026-07-18T05:17:43.628Z,https://open.spotify.com/track/1EQoBUXD7EApSye8jmJTTg
99,6Lx4J5IvSfGn0qRUxPupV5,The Hearse - Stripped,Matt Maeson,The Hearse (Stripped),skip_for_now,156.00,114.00,34.00,43.00,37.00,10A,2,2026-07-18T05:17:43.617Z,https://open.spotify.com/track/6Lx4J5IvSfGn0qRUxPupV5
100,17zIpOrDoEDcPvS34i5t3I,Wrong,"MAX,Lil Uzi Vert",Wrong,skip_for_now,140.00,160.00,56.00,61.00,43.00,8B,2,2026-07-18T04:51:26.378Z,https://open.spotify.com/track/17zIpOrDoEDcPvS34i5t3I
101,7oOEFDLSQscl0uGulnIEmG,Love & Hate,Michael Kiwanuka,Love & Hate,skip_for_now,170.00,130.00,49.00,28.00,53.00,6A,2,2026-07-18T05:17:43.616Z,https://open.spotify.com/track/7oOEFDLSQscl0uGulnIEmG
102,6yHczwGhD6R0Mh1fe6IHkG,Genghis Khan,Miike Snow,Genghis Khan,skip_for_now,94.00,195.00,84.00,70.00,41.00,8B,2,2026-07-18T01:03:51.370Z,https://open.spotify.com/track/6yHczwGhD6R0Mh1fe6IHkG
103,0EE1wyppif56kWOdETvVsg,Devil Devil,MILCK,Devil Devil,skip_for_now,142.00,121.00,39.00,54.00,28.00,3B,2,2026-07-18T01:04:49.176Z,https://open.spotify.com/track/0EE1wyppif56kWOdETvVsg
104,3sh0NSn2Eq1ERtTRmITZze,home,MORGXN,home,skip_for_now,100.00,222.00,67.00,67.00,88.00,1B,2,2026-07-18T04:51:26.347Z,https://open.spotify.com/track/3sh0NSn2Eq1ERtTRmITZze
105,5XsAH0jVF3Dhk1PsEq3vLl,Breaking Free,Night Riots,Breaking Free,skip_for_now,166.00,184.00,87.00,45.00,52.00,9B,2,2026-07-18T04:51:26.349Z,https://open.spotify.com/track/5XsAH0jVF3Dhk1PsEq3vLl
106,618DIJLSOg5ffmXaFFRsnv,Fangs,Night Riots,Fangs,skip_for_now,145.00,183.00,85.00,52.00,46.00,9B,2,2026-07-18T04:51:26.337Z,https://open.spotify.com/track/618DIJLSOg5ffmXaFFRsnv
107,2Zh6bWnTExBlouGC6PK5Kt,Talk To Me,Nightly,Honest,skip_for_now,93.00,181.00,81.00,55.00,45.00,8B,2,2026-07-18T04:51:26.348Z,https://open.spotify.com/track/2Zh6bWnTExBlouGC6PK5Kt
108,58eQPs5CDTS7wITft4Klta,Mr. Bojangles - Remastered,Nitty Gritty Dirt Band,Uncle Charlie And His Dog Teddy (Remastered),skip_for_now,155.00,146.00,57.00,46.00,43.00,10B,2,2026-07-19T22:57:52.901Z,https://open.spotify.com/track/58eQPs5CDTS7wITft4Klta
109,3yn01PcU95PTbiZ3xvop2j,Call Your Mom,Noah Kahan,Stick Season (We'll All Be Here Forever),skip_for_now,172.00,87.00,22.00,49.00,16.00,8B,2,2026-07-19T22:57:52.892Z,https://open.spotify.com/track/3yn01PcU95PTbiZ3xvop2j
110,4QeoDcR16IHpmmgFGQDrCp,No Vacancy,OneRepublic,No Vacancy,skip_for_now,100.00,193.00,73.00,72.00,48.00,7B,2,2026-07-18T04:51:26.356Z,https://open.spotify.com/track/4QeoDcR16IHpmmgFGQDrCp
111,7kAykEQsPsC67ML8qQmOSW,Dream,OneRepublic,Oh My My,skip_for_now,105.00,195.00,64.00,76.00,55.00,10A,2,2026-07-18T04:51:26.364Z,https://open.spotify.com/track/7kAykEQsPsC67ML8qQmOSW
112,0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,OneRepublic,Rescue Me,skip_for_now,121.00,201.00,61.00,76.00,64.00,9B,2,2026-07-18T05:17:43.560Z,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
113,0KdwmtG44yIDpyie4b0jCn,Wherever I Go,OneRepublic,Wherever I Go,skip_for_now,100.00,158.00,70.00,55.00,33.00,3A,2,2026-07-18T04:51:26.376Z,https://open.spotify.com/track/0KdwmtG44yIDpyie4b0jCn
114,4jozjPDv6YVVDmDqDQqyTf,Always,Panama,Always EP (Deluxe Edition),skip_for_now,116.00,181.00,76.00,61.00,44.00,4A,2,2026-07-18T04:51:26.389Z,https://open.spotify.com/track/4jozjPDv6YVVDmDqDQqyTf
115,28iw1FqJf6Vnfl2Fcu9rBh,Same Old Blues,Phantogram,Three,skip_for_now,122.00,152.00,71.00,58.00,23.00,11A,2,2026-07-18T04:51:26.343Z,https://open.spotify.com/track/28iw1FqJf6Vnfl2Fcu9rBh
116,3rchbdfMJ48si8MqFRs6wP,You're Mine,Phantogram,Three,skip_for_now,119.00,171.00,77.00,67.00,27.00,3A,2,2026-07-18T04:51:26.353Z,https://open.spotify.com/track/3rchbdfMJ48si8MqFRs6wP
117,6kkeV4q6GJscwNcpdjwApo,Black Out Days - Leo Justi Remix,"Phantogram,Danny Brown,Leo Justi",Black Out Days (Leo Justi Remix),skip_for_now,194.00,172.00,86.00,47.00,39.00,9B,2,2026-07-12T00:38:43.631Z,https://open.spotify.com/track/6kkeV4q6GJscwNcpdjwApo
118,1nR4y4D5imW4jQfPV3TCd2,Devil Like Me - Audiotree Live Version,"Rainbow Kitten Surprise,Audiotree",Rainbow Kitten Surprise on Audiotree Live,skip_for_now,118.00,152.00,38.00,80.00,34.00,9A,2,2026-07-12T20:55:21.361Z,https://open.spotify.com/track/1nR4y4D5imW4jQfPV3TCd2
119,54TaGh2JKs1pO9daXNXI5q,Fly By Night,Rush,Fly By Night,skip_for_now,139.00,178.00,70.00,50.00,58.00,9B,2,2026-07-19T22:57:52.894Z,https://open.spotify.com/track/54TaGh2JKs1pO9daXNXI5q
120,3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,Rush,Moving Pictures (2011 Remaster),skip_for_now,88.00,211.00,90.00,54.00,67.00,11B,2,2026-07-19T22:57:52.893Z,https://open.spotify.com/track/3QZ7uX97s82HFYSmQUAN1D
121,1GwVi2ceNb8dMFA3DZGnnY,On the Way Down,Ryan Cabrera,Take It All Away (U.S. Version),skip_for_now,95.00,189.00,85.00,50.00,54.00,3B,2,2026-07-18T04:51:26.375Z,https://open.spotify.com/track/1GwVi2ceNb8dMFA3DZGnnY
122,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger,"Sam Smith,Normani",Dancing With A Stranger (with Normani),skip_for_now,103.00,161.00,52.00,74.00,35.00,4B,2,2026-07-18T05:17:43.558Z,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
123,6AFAey1TrtgGNkgCMTEVCq,Trampoline,SHAED,MELT,skip_for_now,127.00,160.00,41.00,69.00,50.00,6A,2,2026-07-18T05:18:18.373Z,https://open.spotify.com/track/6AFAey1TrtgGNkgCMTEVCq
124,6WkUf2gOjccjhJOvFeHx57,Ruin Your Night,Sorcha Richardson,Ruin Your Night,skip_for_now,109.00,201.00,52.00,72.00,77.00,11B,2,2026-07-18T04:37:59.909Z,https://open.spotify.com/track/6WkUf2gOjccjhJOvFeHx57
125,1cbci88vuLlCmSeR7c25xF,A Young Understanding,Sundara Karma,A Young Understanding,skip_for_now,142.00,149.00,92.00,41.00,16.00,11B,2,2026-07-18T04:37:59.920Z,https://open.spotify.com/track/1cbci88vuLlCmSeR7c25xF
126,1ClQ0J3D1pbaBtCAwadsqw,Nobody Dies,Thao & The Get Down Stay Down,Nobody Dies,skip_for_now,89.00,215.00,73.00,64.00,78.00,3B,2,2026-07-18T01:03:51.373Z,https://open.spotify.com/track/1ClQ0J3D1pbaBtCAwadsqw
127,26AuyrZGzWWiYZPSd3XBIg,Bloodstream,The Chainsmokers,Memories...Do Not Open,skip_for_now,91.00,141.00,63.00,62.00,16.00,11B,2,2026-07-18T04:37:59.893Z,https://open.spotify.com/track/26AuyrZGzWWiYZPSd3XBIg
128,1MbOMquGRXUEUALDcTLuoA,Bad Habit,The Kooks,Bad Habit,skip_for_now,123.00,247.00,89.00,73.00,85.00,5A,2,2026-07-18T04:51:26.368Z,https://open.spotify.com/track/1MbOMquGRXUEUALDcTLuoA
129,3qhobDAfBcVoOWZP8Ck8R2,Ophelia,The Lumineers,Ophelia,skip_for_now,76.00,180.00,57.00,66.00,57.00,7B,2,2026-07-18T01:03:51.372Z,https://open.spotify.com/track/3qhobDAfBcVoOWZP8Ck8R2
