rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
11,58hzFlHm1gKIJzRMSt0vWV,Carry On,"The Score,AWOLNATION",Carry On,currently_listening,92.00,169.00,74.00,55.00,40.00,8B,1,2026-07-13T00:56:42.127Z,https://open.spotify.com/track/58hzFlHm1gKIJzRMSt0vWV
12,2arL1Kf2JBS7ms00JAz4w0,Help,Papa Roach,Help,currently_listening,92.00,171.00,92.00,51.00,28.00,10B,1,2026-07-18T04:37:59.921Z,https://open.spotify.com/track/2arL1Kf2JBS7ms00JAz4w0
13,2IWtloZYQDcP8Ashwx8QEF,Black Out Days,Phantogram,Voices,currently_listening,92.00,177.00,80.00,54.00,43.00,9A,1,2026-07-18T04:37:59.895Z,https://open.spotify.com/track/2IWtloZYQDcP8Ashwx8QEF
14,59UvYGlOJaphdjt6jGKX5O,It's Gonna Get Better - 2007 Remaster,Genesis,Genesis (2007 Remaster),currently_listening,83.00,181.00,59.00,59.00,63.00,10B,1,2026-07-18T04:58:32.034Z,https://open.spotify.com/track/59UvYGlOJaphdjt6jGKX5O
15,5fbQCQt91LsVgXusFS0CCD,Disorder - 2007 Remaster,Joy Division,Unknown Pleasures (Collector's Edition),currently_listening,85.00,186.00,80.00,32.00,74.00,3A,1,2026-07-13T00:01:14.458Z,https://open.spotify.com/track/5fbQCQt91LsVgXusFS0CCD
16,60hT5qY7Ck8D4laJYXdZ9O,Accuracy - 2005 Remaster,The Cure,Three Imaginary Boys,currently_listening,62.00,165.00,42.00,71.00,52.00,11A,1,2026-07-13T00:22:52.205Z,https://open.spotify.com/track/60hT5qY7Ck8D4laJYXdZ9O
17,0Epl79nHvdyTdZRAiWpJah,REVOFEV,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,currently_listening,69.00,153.00,54.00,61.00,38.00,10A,1,2026-07-19T22:57:52.929Z,https://open.spotify.com/track/0Epl79nHvdyTdZRAiWpJah
18,2wZBb1r0BYixj88W9VsrTl,Motel,MEG MYERS,Sorry,currently_listening,80.00,153.00,74.00,50.00,29.00,8B,1,2026-07-13T00:35:03.970Z,https://open.spotify.com/track/2wZBb1r0BYixj88W9VsrTl
19,3wWEuiTXp26PM2yZY98Yb4,Run,Rainbow Kitten Surprise,RKS,currently_listening,78.00,142.00,62.00,35.00,45.00,3A,1,2026-07-12T20:53:30.006Z,https://open.spotify.com/track/3wWEuiTXp26PM2yZY98Yb4
20,7a2UznTMFRCL7c1sscXDEv,SVO,Rainbow Kitten Surprise,Love Hate Music Box,currently_listening,76.00,138.00,49.00,59.00,30.00,2B,1,2026-07-13T00:57:33.581Z,https://open.spotify.com/track/7a2UznTMFRCL7c1sscXDEv
21,22MuigRpnwPjbAtUSTexb8,Jealous Sea,MEG MYERS,Take Me To The Disco,currently_listening,79.00,137.00,64.00,53.00,20.00,11A,1,2026-07-13T00:31:55.654Z,https://open.spotify.com/track/22MuigRpnwPjbAtUSTexb8
22,7L5yUAQfKSm5ydJRjPx5Ok,Better (feat. Wiz Khalifa),"GASHI,Wiz Khalifa",Brooklyn Cowboy,currently_listening,83.00,139.00,66.00,64.00,9.00,3A,1,2026-07-19T22:57:52.957Z,https://open.spotify.com/track/7L5yUAQfKSm5ydJRjPx5Ok
23,2XQKestqcKNAxnmo5hh3Yo,These Worries,"Kid Cudi,Mary J. Blige",Man On The Moon II: The Legend Of Mr. Rager,currently_listening,88.00,137.00,61.00,57.00,19.00,1B,1,2026-07-19T22:57:52.937Z,https://open.spotify.com/track/2XQKestqcKNAxnmo5hh3Yo
24,4Zhnwb8jvP09aIRAzQMG08,Hospital Beds,Cold War Kids,Robbers & Cowards,currently_listening,96.00,134.00,67.00,54.00,13.00,11B,1,2026-07-19T22:57:52.875Z,https://open.spotify.com/track/4Zhnwb8jvP09aIRAzQMG08
25,3gtL2E6j0vJb1LLtkphfMm,Burn It Down,Daughter,Music From Before The Storm,currently_listening,98.00,140.00,73.00,46.00,21.00,12A,1,2026-07-18T01:43:52.475Z,https://open.spotify.com/track/3gtL2E6j0vJb1LLtkphfMm
26,4P0uyibZjcXZLVeNOHBd8Q,In Too Deep - 2007 Remaster,Genesis,Invisible Touch (2007 Remaster),currently_listening,104.00,139.00,42.00,67.00,30.00,4B,1,2026-07-18T04:56:52.535Z,https://open.spotify.com/track/4P0uyibZjcXZLVeNOHBd8Q
27,6s3aITK4gMINveYvaD7qxs,Take Me To The Disco,MEG MYERS,Take Me To The Disco,currently_listening,87.00,124.00,56.00,48.00,20.00,5A,1,2026-07-13T00:32:19.134Z,https://open.spotify.com/track/6s3aITK4gMINveYvaD7qxs
28,1AQlvpcPh79BKnoKe1E6Nw,Hot Goblin,Em Beihold,Hot Goblin,currently_listening,123.00,193.00,68.00,79.00,46.00,9A,1,2026-07-12T23:53:56.731Z,https://open.spotify.com/track/1AQlvpcPh79BKnoKe1E6Nw
29,31hUonEmUsEVd0FMRv1s5r,Not Your Fault,AWOLNATION,Megalithic Symphony,currently_listening,144.00,197.00,74.00,59.00,64.00,7B,1,2026-07-12T00:48:29.913Z,https://open.spotify.com/track/31hUonEmUsEVd0FMRv1s5r
