rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
11,53IRnAWx13PYmoVYtemUBS,Femininomenon,Chappell Roan,The Rise and Fall of a Midwest Princess,currently_listening,125.00,161.00,76.00,61.00,24.00,5A,1,2026-09-14T08:34:26.561Z,https://open.spotify.com/track/53IRnAWx13PYmoVYtemUBS
12,1jJci4qxiYcOHhQR247rEU,Kids,MGMT,Oracular Spectacular,currently_listening,123.00,155.00,93.00,45.00,17.00,11B,1,2026-09-14T08:34:26.660Z,https://open.spotify.com/track/1jJci4qxiYcOHhQR247rEU
13,5zNZZ7TD1bsx0s7zdEHHRW,Streets of Gold,3OH!3,Streets Of Gold,currently_listening,123.00,148.00,65.00,57.00,26.00,3A,1,2026-09-14T08:34:26.561Z,https://open.spotify.com/track/5zNZZ7TD1bsx0s7zdEHHRW
14,1kxeWHF9PrCVZHvVskv8lg,Love Lockdown,Kanye West,808s & Heartbreak,currently_listening,120.00,139.00,52.00,76.00,11.00,12A,1,2026-09-14T08:34:26.559Z,https://open.spotify.com/track/1kxeWHF9PrCVZHvVskv8lg
15,3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),"Sam Smith,Kim Petras",Unholy (feat. Kim Petras),currently_listening,131.00,139.00,45.00,72.00,22.00,10B,1,2026-09-14T08:34:26.607Z,https://open.spotify.com/track/3nqQXoyQOWXiESFLlDF1hG
16,37jTPJgwCCmIGMPB45jrPV,Holy Grail,"JAŸ-Z,Justin Timberlake",Magna Carta... Holy Grail,currently_listening,145.00,137.00,53.00,68.00,16.00,7A,1,2026-09-14T08:34:26.550Z,https://open.spotify.com/track/37jTPJgwCCmIGMPB45jrPV
17,0Z8taEEMbqDMV0eNmD1ypH,Mommy - with Mommy Interlude,Missy Elliott,The Cookbook,currently_listening,146.00,137.00,50.00,72.00,15.00,12A,1,2026-09-14T08:34:26.619Z,https://open.spotify.com/track/0Z8taEEMbqDMV0eNmD1ypH
18,3TfTZ3fGLYtR1azsY8iEp4,CIGARETTES,Amir Obe,None Of The Clocks Work,currently_listening,144.00,128.00,38.00,66.00,24.00,11A,1,2026-09-14T08:34:26.645Z,https://open.spotify.com/track/3TfTZ3fGLYtR1azsY8iEp4
19,2FycFFuNMVVYIiIqeldXF5,STOLE YA FLOW,A$AP Rocky,Don't Be Dumb,currently_listening,161.00,139.00,72.00,56.00,11.00,7B,1,2026-09-14T08:34:26.643Z,https://open.spotify.com/track/2FycFFuNMVVYIiIqeldXF5
20,5mu1uv8RmzDkF8foePK5qa,Kream (feat. Tyga),"Iggy Azalea,Tyga",Survive The Summer,currently_listening,174.00,141.00,43.00,79.00,19.00,6B,1,2026-09-14T08:34:26.702Z,https://open.spotify.com/track/5mu1uv8RmzDkF8foePK5qa
21,0tdjTo4xacmmF7eINqaM8z,Independent (feat. Boosie Badazz & Lil Phat),"Webbie,Boosie Badazz,Lil Phat",Savage Life 2,currently_listening,174.00,136.00,43.00,73.00,20.00,12A,1,2026-09-14T08:34:26.637Z,https://open.spotify.com/track/0tdjTo4xacmmF7eINqaM8z
22,2mNGL7mZILSqZHxGboJaO9,COMË N GO,Yeat,DANGEROUS SUMMER,currently_listening,145.00,179.00,59.00,90.00,30.00,8A,1,2026-09-14T08:34:26.636Z,https://open.spotify.com/track/2mNGL7mZILSqZHxGboJaO9
23,6JH9yWhgbm0y9iAJhCslNc,Handlebars,Flobots,Fight With Tools,currently_listening,142.00,179.00,57.00,70.00,52.00,7B,1,2026-09-14T08:34:26.558Z,https://open.spotify.com/track/6JH9yWhgbm0y9iAJhCslNc
24,358bOvBiZCS9fRzNYosw6c,Like a Boy,Ciara,The Evolution,currently_listening,132.00,185.00,72.00,70.00,43.00,5A,1,2026-09-14T08:34:26.587Z,https://open.spotify.com/track/358bOvBiZCS9fRzNYosw6c
25,5l9D0ugfAeQ6cgiYb2ay65,Hey,"Lil Jon,3OH!3",Crunk Rock (Deluxe),currently_listening,132.00,196.00,76.00,69.00,51.00,8B,1,2026-09-14T08:34:26.638Z,https://open.spotify.com/track/5l9D0ugfAeQ6cgiYb2ay65
26,6zajnNcHhrRd833CT2LIeB,Rhythm Of Love,Danity Kane,DK3,currently_listening,128.00,203.00,68.00,69.00,66.00,8B,1,2026-09-14T08:34:26.605Z,https://open.spotify.com/track/6zajnNcHhrRd833CT2LIeB
27,05od2qm2MTSKCHxy1GBp5W,12 to 12,sombr,I Barely Know Her,currently_listening,124.00,207.00,90.00,66.00,51.00,10A,1,2026-09-14T08:34:26.663Z,https://open.spotify.com/track/05od2qm2MTSKCHxy1GBp5W
28,25s7McbRDxvpRphlIpJoKD,Coming Or Going,White Arrows,Dry Land Is Not A Myth,currently_listening,121.00,208.00,74.00,76.00,58.00,9B,1,2026-09-14T08:34:26.677Z,https://open.spotify.com/track/25s7McbRDxvpRphlIpJoKD
29,1qbmS6ep2hbBRaEZFpn7BX,Man I Need,Olivia Dean,Man I Need,currently_listening,119.00,209.00,59.00,81.00,69.00,3B,1,2026-09-14T08:34:26.535Z,https://open.spotify.com/track/1qbmS6ep2hbBRaEZFpn7BX
30,1HI2DCMcSu1DaRm1cu3RNK,Dear Miami,Róisín Murphy,Overpowered,currently_listening,116.00,213.00,52.00,91.00,70.00,5A,1,2026-09-14T08:34:26.662Z,https://open.spotify.com/track/1HI2DCMcSu1DaRm1cu3RNK
