packet_index,slot,seed_track_id,track_id,tier,name,artists,album,bpm,mood_score,key_step,distance,spotify_url
69,2,5JqMWnxVKjJZ2NNOEux46S,1nE1VjP943pIuFdNWcLgYM,maybe,Feel Again - With Heartbeats,OneRepublic,Native,140.000,165.000,1,0.119799,https://open.spotify.com/track/1nE1VjP943pIuFdNWcLgYM
69,3,5JqMWnxVKjJZ2NNOEux46S,4w6K8eMuWck8OSJ1fdvU9e,maybe,Lonely,Palaye Royale,Lonely,148.000,172.000,1,0.394860,https://open.spotify.com/track/4w6K8eMuWck8OSJ1fdvU9e
69,4,5JqMWnxVKjJZ2NNOEux46S,0ZX5WYRg59qcTpKX8d6JPZ,maybe,Search And Destroy,Thirty Seconds To Mars,This Is War,135.000,171.000,1,0.434097,https://open.spotify.com/track/0ZX5WYRg59qcTpKX8d6JPZ
70,1,0jeJR3LdrC2QJNviq7wjzp,0jeJR3LdrC2QJNviq7wjzp,maybe,In Cold Blood,alt-J,RELAXER,143.000,184.000,1,0.000000,https://open.spotify.com/track/0jeJR3LdrC2QJNviq7wjzp
70,2,0jeJR3LdrC2QJNviq7wjzp,79MOydAvZYm8nyyzd6fiVi,maybe,Tunnel Vision,Justin Timberlake,The 20/20 Experience (Deluxe Version),142.000,191.000,1,0.222111,https://open.spotify.com/track/79MOydAvZYm8nyyzd6fiVi
70,3,0jeJR3LdrC2QJNviq7wjzp,3RfbwqzBZuPpfRZe160HXD,maybe,Anything's Possible,Foreign Air,Hello Sunshine,140.000,174.000,1,0.352464,https://open.spotify.com/track/3RfbwqzBZuPpfRZe160HXD
70,4,0jeJR3LdrC2QJNviq7wjzp,1gxc1dIYLmSS2sxMm8BYNj,maybe,Woman Is King,Bishop Briggs,Tell My Therapist I'm Fine (Deluxe),149.000,173.000,1,0.485071,https://open.spotify.com/track/1gxc1dIYLmSS2sxMm8BYNj
71,1,50zMB2FDNBlVPQsIHiAeM1,50zMB2FDNBlVPQsIHiAeM1,maybe,Hypoxia,flipturn,Heavy Colors,138.000,160.000,1,0.000000,https://open.spotify.com/track/50zMB2FDNBlVPQsIHiAeM1
71,2,50zMB2FDNBlVPQsIHiAeM1,6RJoqL7C1kEN6IL8zV6auG,maybe,Sunday Best,Augustana,All The Stars and Boulevards,142.000,163.000,1,0.254029,https://open.spotify.com/track/6RJoqL7C1kEN6IL8zV6auG
71,3,50zMB2FDNBlVPQsIHiAeM1,7DdXf9x75iEVCHWfoRwRuR,maybe,Fitzpleasure,alt-J,An Awesome Wave,144.000,153.000,1,0.413113,https://open.spotify.com/track/7DdXf9x75iEVCHWfoRwRuR
71,4,50zMB2FDNBlVPQsIHiAeM1,1iQQIAfpATwzNGL9cjvsqL,maybe,Lost Kitten,Metric,Synthetica,133.000,170.000,1,0.420663,https://open.spotify.com/track/1iQQIAfpATwzNGL9cjvsqL
72,1,0BUxYYHPvkYOOGgX4aI2W4,0BUxYYHPvkYOOGgX4aI2W4,maybe,Ain’t In Kansas Anymore,Miranda Lambert,Twisters: The Album,126.000,174.000,1,0.000000,https://open.spotify.com/track/0BUxYYHPvkYOOGgX4aI2W4
72,2,0BUxYYHPvkYOOGgX4aI2W4,3kprNlCNkGDpE6CeTb52vy,maybe,"MakeDamnSure - Live From Orensanz, New York, NY / 2010",Taking Back Sunday,Live From Orensanz,125.000,174.000,1,0.060156,https://open.spotify.com/track/3kprNlCNkGDpE6CeTb52vy
72,3,0BUxYYHPvkYOOGgX4aI2W4,0SB7Ew45h690xWhmWvWixm,maybe,Swim Back,Daughter,Stereo Mind Game,120.000,172.000,1,0.365562,https://open.spotify.com/track/0SB7Ew45h690xWhmWvWixm
