rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
11,32CpKhS5v5SFgfbXmdpsi7,Hospital Beds,Florence + The Machine,Lungs (Deluxe Edition),currently_listening,96.00,144.00,46.00,67.00,31.00,10A,1,2026-08-01T21:11:28.292Z,https://open.spotify.com/track/32CpKhS5v5SFgfbXmdpsi7
12,7qUTZEf6bgiApJEXpMAH5y,Can't Smile Without You,Barry Manilow,Even Now,currently_listening,98.00,142.00,52.00,42.00,48.00,9B,3,2026-07-19T06:00:38.648Z,https://open.spotify.com/track/7qUTZEf6bgiApJEXpMAH5y
13,3qmYlsTbC9CD9SGoVmaEDa,"Tonight, Tonight, Tonight - 2007 Remaster",Genesis,Invisible Touch (2007 Remaster),currently_listening,98.00,139.00,50.00,57.00,32.00,9B,2,2026-07-13T06:16:12.987Z,https://open.spotify.com/track/3qmYlsTbC9CD9SGoVmaEDa
14,4P0uyibZjcXZLVeNOHBd8Q,In Too Deep - 2007 Remaster,Genesis,Invisible Touch (2007 Remaster),currently_listening,104.00,139.00,42.00,67.00,30.00,4B,3,2026-07-19T06:00:38.945Z,https://open.spotify.com/track/4P0uyibZjcXZLVeNOHBd8Q
15,391CwgcBxvUHmEKda2b5In,I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,Bat Out Of Hell II: Back Into Hell,currently_listening,105.00,139.00,67.00,42.00,30.00,10B,3,2026-07-19T06:00:39.684Z,https://open.spotify.com/track/391CwgcBxvUHmEKda2b5In
16,2bSaJE7jrTeDXW4bZB93Ji,The Roads,Jonah Kagen,The Roads,currently_listening,110.00,148.00,52.00,64.00,32.00,12A,1,2026-08-01T21:11:28.263Z,https://open.spotify.com/track/2bSaJE7jrTeDXW4bZB93Ji
17,1UvGv4XWZrVDrxbGKJfA0p,Back At Your Door,Maroon 5,It Won't Be Soon Before Long.,currently_listening,112.00,159.00,62.00,65.00,32.00,5B,3,2026-07-19T06:00:38.637Z,https://open.spotify.com/track/1UvGv4XWZrVDrxbGKJfA0p
18,5PaMVKwU9grvLwb6oORlnm,The Banjo Song,Mumford & Sons,Prizefighter,currently_listening,112.00,162.00,63.00,65.00,34.00,6B,1,2026-08-01T21:11:28.296Z,https://open.spotify.com/track/5PaMVKwU9grvLwb6oORlnm
19,5QpaGzWp0hwB5faV8dkbAz,Wherever You Will Go,The Calling,Camino Palmero,currently_listening,112.00,165.00,72.00,56.00,37.00,10B,2,2026-07-15T07:06:16.042Z,https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz
20,3RpKyeQWrZFwX2fomsq2Y8,Red Rain - 2012 Remaster,Peter Gabriel,So (25th Anniversary Deluxe Edition),currently_listening,113.00,168.00,74.00,56.00,38.00,8B,3,2026-07-19T06:00:38.941Z,https://open.spotify.com/track/3RpKyeQWrZFwX2fomsq2Y8
21,0jv5OcbvTUHgO8FgHhya8b,Kiss With A Fist,Florence + The Machine,Lungs (Deluxe Edition),currently_listening,107.00,179.00,80.00,37.00,62.00,10B,1,2026-08-01T21:11:28.269Z,https://open.spotify.com/track/0jv5OcbvTUHgO8FgHhya8b
22,4NHrS7oy8SFcs4YrcBJbsf,Solsbury Hill - 2002 Remastered Version,Peter Gabriel,Hit,currently_listening,102.00,177.00,63.00,68.00,46.00,1B,3,2026-07-19T06:00:38.933Z,https://open.spotify.com/track/4NHrS7oy8SFcs4YrcBJbsf
23,2KkwCBlsNPZEoqIpsJsEr0,Candy Land,Jonah Kagen,Sunflowers and Leather,currently_listening,92.00,174.00,62.00,53.00,59.00,3B,1,2026-08-01T21:11:28.264Z,https://open.spotify.com/track/2KkwCBlsNPZEoqIpsJsEr0
24,6Lto2Xj8y0U2bes2hmRMZu,Wonderful Nothing,Glass Animals,I Love You So F***ing Much,currently_listening,89.00,162.00,49.00,65.00,48.00,11A,2,2026-07-16T04:54:45.460Z,https://open.spotify.com/track/6Lto2Xj8y0U2bes2hmRMZu
25,5k10LV4157WEzdFmB97NQR,The Cinema Show - 2007 Stereo Mix,Genesis,,currently_listening,66.00,111.00,67.00,21.00,23.00,10B,2,2026-07-19T05:44:19.563Z,https://open.spotify.com/track/5k10LV4157WEzdFmB97NQR
26,6TJ8V3WLj10vqycYW2amLb,The Carpet Crawlers - Live in Paris,Genesis,,currently_listening,65.00,78.00,26.00,38.00,14.00,10B,2,2026-07-19T05:43:57.927Z,https://open.spotify.com/track/6TJ8V3WLj10vqycYW2amLb
27,2LT3fzmWhJlLOAAxYGHKt1,"Cuckoo Cocoon (Live at the Shrine Auditorium, Los Angeles, CA, 1/24/75) - 2025 Remaster",Genesis,,currently_listening,81.00,75.00,16.00,37.00,22.00,9A,2,2026-07-19T05:40:46.124Z,https://open.spotify.com/track/2LT3fzmWhJlLOAAxYGHKt1
28,7Em7L9CjNgqdKDum72KQDt,Wallflower,Peter Gabriel,,currently_listening,88.00,64.00,20.00,30.00,14.00,5B,2,2026-07-19T05:47:58.625Z,https://open.spotify.com/track/7Em7L9CjNgqdKDum72KQDt
29,7HVLE4CWBQjQi3Vyiz0fbe,"See Me, Feel Me - Single Version",The Who,The Who Hits 50 (Deluxe),currently_listening,94.00,80.00,34.00,38.00,8.00,8B,2,2026-07-13T02:23:01.905Z,https://open.spotify.com/track/7HVLE4CWBQjQi3Vyiz0fbe
30,40W8Mm9t3ZO1iNQlls35lL,If,Bread,Manna,currently_listening,98.00,91.00,18.00,39.00,34.00,11B,1,2026-08-01T21:11:28.312Z,https://open.spotify.com/track/40W8Mm9t3ZO1iNQlls35lL
