rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
20,2RChe0r2cMoyOvuKobZy44,Always,Bon Jovi,Cross Road,currently_listening,141.00,137.00,66.00,38.00,33.00,12B,1,2026-07-14T03:22:13.114Z,https://open.spotify.com/track/2RChe0r2cMoyOvuKobZy44
21,577MNC3o3L0lNIzx9abqOk,Thank You For Loving Me,Bon Jovi,Crush,currently_listening,133.00,87.00,34.00,40.00,13.00,10B,1,2026-07-14T03:57:05.055Z,https://open.spotify.com/track/577MNC3o3L0lNIzx9abqOk
22,0vTKR5TQD03kASmEGlyDF3,In These Arms,Bon Jovi,Keep The Faith,currently_listening,123.00,189.00,92.00,51.00,46.00,12B,1,2026-07-14T03:56:56.415Z,https://open.spotify.com/track/0vTKR5TQD03kASmEGlyDF3
23,5EWtBjCLy21d1hY9zdaEe8,Keep The Faith,Bon Jovi,Keep The Faith,currently_listening,118.00,211.00,97.00,57.00,57.00,4A,1,2026-07-14T03:57:00.769Z,https://open.spotify.com/track/5EWtBjCLy21d1hY9zdaEe8
24,09ln4QumFqjIkfCFiW9aRk,(You Want To) Make A Memory - Pop Album Version,Bon Jovi,Lost Highway,currently_listening,148.00,107.00,42.00,51.00,14.00,8B,1,2026-07-14T03:57:41.531Z,https://open.spotify.com/track/09ln4QumFqjIkfCFiW9aRk
25,50ZpPgU81payZxI2H7QXNM,Born To Be My Baby,Bon Jovi,New Jersey (Deluxe Edition),currently_listening,131.00,225.00,96.00,53.00,76.00,9B,1,2026-07-14T03:57:53.414Z,https://open.spotify.com/track/50ZpPgU81payZxI2H7QXNM
26,07HqIg8BnB1lJElnw2ZiSR,I'll Be There For You,Bon Jovi,New Jersey (Deluxe Edition),currently_listening,73.00,140.00,73.00,44.00,23.00,10B,1,2026-07-14T03:22:22.292Z,https://open.spotify.com/track/07HqIg8BnB1lJElnw2ZiSR
27,6tVwi09OwB7zVYV0NUajeP,We Weren't Born To Follow,Bon Jovi,The Circle,currently_listening,126.00,207.00,85.00,50.00,72.00,1B,1,2026-07-14T03:57:27.377Z,https://open.spotify.com/track/6tVwi09OwB7zVYV0NUajeP
28,4nnJRbVecvQwqf3OQP4mja,These Days,Bon Jovi,These Days,currently_listening,131.00,138.00,83.00,34.00,21.00,9A,1,2026-07-14T03:57:09.385Z,https://open.spotify.com/track/4nnJRbVecvQwqf3OQP4mja
29,0ZLBD6hHGN9LYOtNlu2n8e,This Ain't A Love Song,Bon Jovi,These Days,currently_listening,88.00,113.00,64.00,35.00,14.00,12B,1,2026-07-14T03:57:13.289Z,https://open.spotify.com/track/0ZLBD6hHGN9LYOtNlu2n8e
30,5ykbOijJEfRhuo2Td1m0Qd,7,Catfish and the Bottlemen,The Ride,currently_listening,155.00,152.00,71.00,53.00,28.00,6B,1,2026-07-20T02:25:00.158Z,https://open.spotify.com/track/5ykbOijJEfRhuo2Td1m0Qd
31,6p8DGrcAUBuLUgDIKcUn0P,hometown,cleopatrick,hometown,currently_listening,139.00,151.00,83.00,32.00,36.00,6A,1,2026-07-20T02:25:00.185Z,https://open.spotify.com/track/6p8DGrcAUBuLUgDIKcUn0P
32,1nUC2uuKUl49tDwQ1m4A1J,BURNER PHONE,cleopatrick,SCRAP,currently_listening,136.00,181.00,91.00,44.00,46.00,9A,1,2026-07-20T02:24:59.871Z,https://open.spotify.com/track/1nUC2uuKUl49tDwQ1m4A1J
33,0kMMibKZeDcABgOWqY3LUm,Saints and Sailors,Dashboard Confessional,The Places You Have Come to Fear the Most,currently_listening,112.00,186.00,74.00,66.00,46.00,3B,1,2026-07-20T02:25:00.086Z,https://open.spotify.com/track/0kMMibKZeDcABgOWqY3LUm
34,5iRv1aH4eNai45KfhjtJ6n,When the Love is Gone,Des Rocs,When the Love is Gone,currently_listening,141.00,172.00,81.00,44.00,47.00,9A,1,2026-07-20T02:24:59.864Z,https://open.spotify.com/track/5iRv1aH4eNai45KfhjtJ6n
35,7feSbMqJGg9yL0s6ypxy9S,Girls on Film,Duran Duran,Decade,currently_listening,132.00,223.00,86.00,71.00,66.00,10A,2,2026-07-20T02:24:59.970Z,https://open.spotify.com/track/7feSbMqJGg9yL0s6ypxy9S
36,5qeLeyIWCPe1FpdJLQTUDW,The Wild Boys,Duran Duran,Decade,currently_listening,116.00,217.00,84.00,74.00,59.00,10A,2,2026-07-20T02:24:59.967Z,https://open.spotify.com/track/5qeLeyIWCPe1FpdJLQTUDW
37,0yfNXxlyXdmP0ue1iJijx1,Come Undone,Duran Duran,Duran Duran,currently_listening,174.00,204.00,79.00,54.00,71.00,4B,1,2026-07-14T03:00:03.987Z,https://open.spotify.com/track/0yfNXxlyXdmP0ue1iJijx1
38,5Ts1DYOuouQLgzTaisxWYh,Love Grows (Where My Rosemary Goes),Edison Lighthouse,Love Grows (Where My Rosemary Goes) & Other Gems,currently_listening,109.00,214.00,82.00,57.00,75.00,11B,1,2026-07-14T03:05:52.474Z,https://open.spotify.com/track/5Ts1DYOuouQLgzTaisxWYh
39,0sHW1jXe6Sou3437gJQNGA,Space Bound,Eminem,Recovery,currently_listening,142.00,206.00,89.00,67.00,50.00,8B,1,2026-07-14T03:39:09.343Z,https://open.spotify.com/track/0sHW1jXe6Sou3437gJQNGA
40,15rjQH7nTcTomKwfVMd4xl,Go Your Own Way,Fleetwood Mac,Greatest Hits,currently_listening,136.00,223.00,81.00,60.00,82.00,7B,1,2026-07-20T02:24:59.876Z,https://open.spotify.com/track/15rjQH7nTcTomKwfVMd4xl
41,6IfMKPhf1Qo8IZib5jOhWt,"No Light, No Light",Florence + The Machine,Ceremonials,currently_listening,132.00,135.00,76.00,43.00,16.00,8B,1,2026-07-20T02:25:00.108Z,https://open.spotify.com/track/6IfMKPhf1Qo8IZib5jOhWt
42,7tMF8Anyf7oIqQZSxE17do,Everybody Scream,Florence + The Machine,Everybody Scream,currently_listening,120.00,136.00,70.00,56.00,10.00,10A,1,2026-07-20T02:25:00.239Z,https://open.spotify.com/track/7tMF8Anyf7oIqQZSxE17do
43,1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,Florence + The Machine,Lungs (Deluxe Edition),currently_listening,150.00,155.00,81.00,49.00,25.00,9B,1,2026-07-20T02:25:00.058Z,https://open.spotify.com/track/1YLJVmuzeM2YSUkCCaTNUB
44,0No5Hr1LxZjJHGsQSTy2bm,I Can't Dance - 2007 Remaster,Genesis,We Can't Dance (2007 Remaster),currently_listening,108.00,235.00,53.00,91.00,91.00,5B,1,2026-07-20T02:25:00.003Z,https://open.spotify.com/track/0No5Hr1LxZjJHGsQSTy2bm
45,3ApAsbQP7d5GlFwwdExaTY,Poplar St,Glass Animals,How To Be A Human Being,currently_listening,69.00,128.00,45.00,57.00,26.00,9A,1,2026-07-14T03:39:59.943Z,https://open.spotify.com/track/3ApAsbQP7d5GlFwwdExaTY
46,1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,Green Day,Dookie,currently_listening,98.00,225.00,91.00,53.00,81.00,1B,1,2026-07-20T02:25:00.011Z,https://open.spotify.com/track/1Dr1fXbc2IxaK1Mu8P8Khz
