rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
46,7aCSKL5LmVhakVs0l483B5,Come As You Are,Nirvana,Nevermind,skip_for_now,120.00,186.00,82.00,50.00,54.00,9A,1,2026-07-20T02:25:00.008Z,https://open.spotify.com/track/7aCSKL5LmVhakVs0l483B5
47,6urCAbunOQI4bLhmGpX7iS,Don't Speak,No Doubt,Tragic Kingdom,skip_for_now,76.00,177.00,71.00,52.00,54.00,4A,1,2026-07-20T02:25:00.033Z,https://open.spotify.com/track/6urCAbunOQI4bLhmGpX7iS
48,0Q0Vl9fKJF5MDxfVKbD78e,Everybody Loves Me,OneRepublic,Waking Up,skip_for_now,170.00,215.00,91.00,58.00,66.00,12B,1,2026-07-20T02:25:00.101Z,https://open.spotify.com/track/0Q0Vl9fKJF5MDxfVKbD78e
49,4addWz723II2aHsOpvmPH4,FarAway,Pacific Air,Stop Talking,skip_for_now,130.00,207.00,80.00,58.00,69.00,4B,1,2026-07-20T02:25:00.165Z,https://open.spotify.com/track/4addWz723II2aHsOpvmPH4
50,0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,Pat Benatar,Crimes Of Passion,skip_for_now,127.00,226.00,58.00,74.00,94.00,12B,1,2026-07-20T02:24:59.994Z,https://open.spotify.com/track/0vOkmmJEtjuFZDzrQSFzEE
51,22ML0MuFKfw16WejbxsLOy,Heartbreaker,Pat Benatar,In The Heat Of The Night,skip_for_now,156.00,193.00,59.00,46.00,88.00,4A,1,2026-07-20T02:24:59.995Z,https://open.spotify.com/track/22ML0MuFKfw16WejbxsLOy
52,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera (Deluxe Remastered Version),skip_for_now,144.00,102.00,40.00,39.00,23.00,5A,1,2026-07-20T02:24:59.885Z,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
53,0uppYCG86ajpV2hSR3dJJ0,Give It Away,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),skip_for_now,92.00,239.00,94.00,67.00,78.00,9B,1,2026-07-20T02:25:00.010Z,https://open.spotify.com/track/0uppYCG86ajpV2hSR3dJJ0
54,6jCQsJUtU9XOtM2b8LkTBf,Keep Pushin',REO Speedwagon,R.E.O.,skip_for_now,148.00,230.00,91.00,58.00,81.00,12A,1,2026-07-20T02:24:59.909Z,https://open.spotify.com/track/6jCQsJUtU9XOtM2b8LkTBf
55,58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,Scorpions,Love At First Sting,skip_for_now,126.00,182.00,62.00,48.00,72.00,9A,1,2026-07-20T02:24:59.999Z,https://open.spotify.com/track/58XWGx7KNNkKneHdprcprX
56,7L3b6iaVhDVjfo52Hbvh9Z,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered),skip_for_now,111.00,205.00,80.00,59.00,66.00,8B,1,2026-07-20T02:24:59.904Z,https://open.spotify.com/track/7L3b6iaVhDVjfo52Hbvh9Z
57,1CQqupcyMg7176PPmIVmSj,Renegade,Styx,Pieces Of Eight,skip_for_now,106.00,170.00,55.00,49.00,66.00,6A,1,2026-07-20T02:24:59.884Z,https://open.spotify.com/track/1CQqupcyMg7176PPmIVmSj
58,1wpRglLhQ092N1rftlDMD3,Lady,Styx,Styx II,skip_for_now,137.00,143.00,68.00,39.00,36.00,9B,1,2026-07-20T02:24:59.902Z,https://open.spotify.com/track/1wpRglLhQ092N1rftlDMD3
59,0PsbWiVtix5FoTZ1s00mEl,Come Sail Away,Styx,The Grand Illusion,skip_for_now,120.00,80.00,34.00,32.00,14.00,8B,1,2026-07-20T02:24:59.903Z,https://open.spotify.com/track/0PsbWiVtix5FoTZ1s00mEl
60,3Pu3IChaAoa5EjgUBv5F6x,Ballroom Blitz,Sweet,Desolation Boulevard,skip_for_now,108.00,233.00,80.00,64.00,89.00,9A,1,2026-07-20T02:24:59.941Z,https://open.spotify.com/track/3Pu3IChaAoa5EjgUBv5F6x
61,003FTlCpBTM4eSqYSWPv4H,"Swing, Swing",The All-American Rejects,The All-American Rejects,skip_for_now,128.00,159.00,72.00,55.00,32.00,9B,1,2026-07-20T02:25:00.069Z,https://open.spotify.com/track/003FTlCpBTM4eSqYSWPv4H
62,207qLd1ovrqfYVBBDrNMUM,Dance This Mess Around,The B-52's,The B-52's,skip_for_now,161.00,186.00,71.00,61.00,54.00,5B,1,2026-07-20T02:24:59.982Z,https://open.spotify.com/track/207qLd1ovrqfYVBBDrNMUM
63,2Q5wSOwq6BDSu7sSVMNrtT,Rock Lobster,The B-52's,The B-52's,skip_for_now,92.00,191.00,88.00,59.00,44.00,4B,1,2026-07-20T02:24:59.981Z,https://open.spotify.com/track/2Q5wSOwq6BDSu7sSVMNrtT
64,1y5V5qja332UyMeUurFhDS,Private Idaho,The B-52's,Wild Planet,skip_for_now,166.00,232.00,88.00,55.00,89.00,10B,1,2026-07-20T02:24:59.984Z,https://open.spotify.com/track/1y5V5qja332UyMeUurFhDS
65,2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,Abbey Road (Remastered),skip_for_now,165.00,110.00,38.00,53.00,19.00,8A,1,2026-07-20T02:24:59.927Z,https://open.spotify.com/track/2EqlS6tkEnglzr7tkKAAYD
66,5kz9GDBTX846OXwqWoyKzF,We Got The Beat,The Go-Go's,Beauty And The Beat,skip_for_now,152.00,206.00,99.00,59.00,48.00,10B,1,2026-07-20T02:24:59.977Z,https://open.spotify.com/track/5kz9GDBTX846OXwqWoyKzF
67,5YUIDMCtzUflSrONeYMWac,Fire on the Mountain,The Marshall Tucker Band,Searchin' for a Rainbow,skip_for_now,102.00,191.00,83.00,51.00,57.00,9A,1,2026-07-20T02:24:59.915Z,https://open.spotify.com/track/5YUIDMCtzUflSrONeYMWac
68,1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,The Police,Reggatta De Blanc (Remastered 2003),skip_for_now,151.00,226.00,81.00,58.00,87.00,12A,1,2026-07-20T02:24:59.948Z,https://open.spotify.com/track/1oYYd2gnWZYrt89EBXdFiO
69,5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me,The Police,Zenyatta Mondatta (Remastered 2003),skip_for_now,140.00,183.00,51.00,80.00,52.00,10B,1,2026-07-20T02:24:59.946Z,https://open.spotify.com/track/5veJDT0MLsLbhYsx42GXUD
70,4wzjNqjKAKDU82e8uMhzmr,Face Down,The Red Jumpsuit Apparatus,Don't You Fake It,skip_for_now,93.00,194.00,93.00,55.00,46.00,6A,1,2026-07-20T02:25:00.067Z,https://open.spotify.com/track/4wzjNqjKAKDU82e8uMhzmr
71,4b9jRNwMUvABxTD1amyfA6,All over You,The Spill Canvas,"No Really, I'm Fine (Standard Version)",skip_for_now,135.00,201.00,94.00,55.00,52.00,3A,1,2026-07-20T02:25:00.095Z,https://open.spotify.com/track/4b9jRNwMUvABxTD1amyfA6
72,3g4GTF5OZrLrmk7hGZFkH8,If It's Love,Train,"Save Me, San Francisco (Golden Gate Edition)",skip_for_now,95.00,219.00,92.00,63.00,64.00,2B,1,2026-07-20T02:25:00.105Z,https://open.spotify.com/track/3g4GTF5OZrLrmk7hGZFkH8
73,4cKGldbhGJniI8BrB3K6tb,Everything You Want,Vertical Horizon,Everything You Want,skip_for_now,94.00,214.00,76.00,64.00,74.00,2A,1,2026-07-20T02:25:00.036Z,https://open.spotify.com/track/4cKGldbhGJniI8BrB3K6tb
74,25FTMokYEbEWHEdss5JLZS,Teenage Dirtbag,Wheatus,Wheatus,skip_for_now,95.00,211.00,85.00,63.00,63.00,12B,1,2026-07-20T02:25:00.032Z,https://open.spotify.com/track/25FTMokYEbEWHEdss5JLZS
