rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
18,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,Dreamland,currently_listening,81.00,182.00,53.00,76.00,53.00,1B,1,2026-09-14T08:09:45.760Z,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp
19,60wP3TZcl0sOFVfWrbADui,Not Enough,Daughter,Not Enough,currently_listening,77.00,184.00,66.00,53.00,65.00,8B,1,2026-09-14T08:09:45.776Z,https://open.spotify.com/track/60wP3TZcl0sOFVfWrbADui
20,4SNtyKNyYJ8ERT7YLlnFBr,So Young,Portugal. The Man,Woodstock,currently_listening,76.00,193.00,45.00,67.00,81.00,9A,1,2026-09-14T08:09:45.803Z,https://open.spotify.com/track/4SNtyKNyYJ8ERT7YLlnFBr
21,59FC22eN2Syt9bbv2d6393,Black Sun,Death Cab for Cutie,Kintsugi,currently_listening,88.00,186.00,64.00,61.00,61.00,10B,1,2026-09-14T08:09:45.781Z,https://open.spotify.com/track/59FC22eN2Syt9bbv2d6393
22,30FGIXPjm30vX2KqbrIO2q,Bigcitydreams,Never Shout Never,The Yippee EP,currently_listening,68.00,179.00,53.00,61.00,65.00,8B,1,2026-09-14T08:09:45.743Z,https://open.spotify.com/track/30FGIXPjm30vX2KqbrIO2q
23,67q8yivDoOPXCYodi1zTix,Glue Myself Shut,Noah Kahan,Cape Elizabeth,currently_listening,73.00,163.00,31.00,62.00,70.00,3B,1,2026-09-14T08:09:45.737Z,https://open.spotify.com/track/67q8yivDoOPXCYodi1zTix
24,3kTVKRzfYb7zqz56thbKrj,Entertainment,Phoenix,Bankrupt!,currently_listening,75.00,162.00,72.00,40.00,50.00,4B,1,2026-09-14T08:09:45.772Z,https://open.spotify.com/track/3kTVKRzfYb7zqz56thbKrj
25,4bKjRuubNLcTYBiai2v5bs,The Reaper,Jonah Kagen,Sunflowers and Leather,currently_listening,95.00,153.00,67.00,45.00,41.00,6A,1,2026-09-14T08:09:45.728Z,https://open.spotify.com/track/4bKjRuubNLcTYBiai2v5bs
26,474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,Rainbow Kitten Surprise,"How to: Friend, Love, Freefall",currently_listening,98.00,154.00,52.00,74.00,28.00,10B,1,2026-09-14T08:09:45.758Z,https://open.spotify.com/track/474uVhyGgK5MtY9gMcDgGl
27,2trnc1lwUKP0oV3Y6e0Ls8,Twisted Tongue,Matt Maeson,Never Had to Leave,currently_listening,98.00,155.00,53.00,62.00,40.00,3A,1,2026-09-14T08:09:45.723Z,https://open.spotify.com/track/2trnc1lwUKP0oV3Y6e0Ls8
28,5gmJlzd7GyggoqLedD7vKV,Hollow (feat. Emma Louise),"Flume,Emma Louise",Palaces,currently_listening,105.00,161.00,58.00,53.00,50.00,4A,1,2026-09-14T08:09:45.816Z,https://open.spotify.com/track/5gmJlzd7GyggoqLedD7vKV
29,61c96X4Th7oYdSDxIOEV3k,Astronaut (Something About Your Love),Mansionair,Shadowboxer,currently_listening,106.00,165.00,56.00,74.00,35.00,4A,1,2026-09-14T08:09:45.785Z,https://open.spotify.com/track/61c96X4Th7oYdSDxIOEV3k
