rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
14,39f5NyqGQqmHEdZ30bvnu7,Windsurfing Nation,Broken Social Scene,Broken Social Scene,currently_listening,169.00,171.00,90.00,48.00,33.00,10A,1,2026-09-14T08:09:45.814Z,https://open.spotify.com/track/39f5NyqGQqmHEdZ30bvnu7
15,4eaLY5pOPsgKzs37woeTRz,Heregoesnothin,Never Shout Never,The Yippee EP,currently_listening,170.00,173.00,98.00,49.00,26.00,5B,1,2026-09-14T08:09:45.744Z,https://open.spotify.com/track/4eaLY5pOPsgKzs37woeTRz
16,1C1PabZfidunDI3xEj0D0H,Get Happy,Matt Maeson,Get Happy,currently_listening,168.00,164.00,87.00,42.00,35.00,11B,1,2026-09-14T08:09:45.786Z,https://open.spotify.com/track/1C1PabZfidunDI3xEj0D0H
17,5jpT2b5gkbfaGIfMsXoKK6,100 Summers,Rainbow Kitten Surprise,bones,currently_listening,167.00,164.00,71.00,51.00,42.00,2B,1,2026-09-14T08:09:45.715Z,https://open.spotify.com/track/5jpT2b5gkbfaGIfMsXoKK6
18,4B0cJGASxVICLW2AsBZhiE,LABOUR - the cacophony,Paris Paloma,LABOUR (the cacophony),currently_listening,168.00,161.00,79.00,53.00,29.00,10A,1,2026-09-14T08:09:45.707Z,https://open.spotify.com/track/4B0cJGASxVICLW2AsBZhiE
19,50GOcJ4oPhKmUxcdiqWBqx,Hell Nah,Rainbow Kitten Surprise,bones,currently_listening,170.00,160.00,72.00,48.00,40.00,3B,1,2026-09-14T08:09:45.714Z,https://open.spotify.com/track/50GOcJ4oPhKmUxcdiqWBqx
20,0jkzxxDG8z3Y5OmfNl1VM0,Homesick,Noah Kahan,Stick Season,currently_listening,170.00,154.00,62.00,51.00,41.00,2B,1,2026-09-14T08:09:45.732Z,https://open.spotify.com/track/0jkzxxDG8z3Y5OmfNl1VM0
21,2GvMT691dfhy4tU66YH5aB,Blood Runs Red,Matt Maeson,Never Had to Leave,currently_listening,177.00,156.00,82.00,40.00,34.00,4B,1,2026-09-14T08:09:45.720Z,https://open.spotify.com/track/2GvMT691dfhy4tU66YH5aB
22,5UEmz6KnGST4pSznrAPuJx,Texas Hold‘em,Rainbow Kitten Surprise,bones,currently_listening,184.00,163.00,64.00,55.00,44.00,2B,1,2026-09-14T08:09:45.717Z,https://open.spotify.com/track/5UEmz6KnGST4pSznrAPuJx
23,4JVjcbILBGcbxlZN0VKl9z,Empty Promises,Mainland,Empty Promises,currently_listening,180.00,177.00,71.00,49.00,57.00,10A,1,2026-09-14T08:09:45.783Z,https://open.spotify.com/track/4JVjcbILBGcbxlZN0VKl9z
24,2NoSYYZTazkbsH20fgbBkZ,We're Both Idiots,Shrink the Giant,We're Both Idiots,currently_listening,180.00,191.00,57.00,60.00,74.00,11A,1,2026-09-14T08:09:45.773Z,https://open.spotify.com/track/2NoSYYZTazkbsH20fgbBkZ
25,2IGEPotTBIcmxM5SOFot6V,Lonely As You,Matt Maeson,Never Had to Leave,currently_listening,172.00,200.00,69.00,55.00,76.00,7B,1,2026-09-14T08:09:45.721Z,https://open.spotify.com/track/2IGEPotTBIcmxM5SOFot6V
26,6wNCdMW82LwJgFrnGqLhpJ,The Ghosts of Beverly Drive,Death Cab for Cutie,Kintsugi,currently_listening,155.00,217.00,86.00,56.00,75.00,10B,1,2026-09-14T08:09:45.781Z,https://open.spotify.com/track/6wNCdMW82LwJgFrnGqLhpJ
27,3CpTESaweBfLB3VM2gwyOM,Stars,Rainbow Kitten Surprise,bones,currently_listening,156.00,166.00,70.00,66.00,30.00,6B,1,2026-09-14T08:09:45.716Z,https://open.spotify.com/track/3CpTESaweBfLB3VM2gwyOM
28,1n4Y7LSSZ38HgEdpPpivpg,Post Sex Clarity,Lola Young,I’m Only F**king Myself,currently_listening,148.00,150.00,46.00,52.00,52.00,4B,1,2026-09-14T08:09:45.791Z,https://open.spotify.com/track/1n4Y7LSSZ38HgEdpPpivpg
29,7p64m8lgMpuTl00Gd6T9gx,bones,Rainbow Kitten Surprise,bones,currently_listening,208.00,185.00,82.00,47.00,56.00,1B,1,2026-09-14T08:09:45.714Z,https://open.spotify.com/track/7p64m8lgMpuTl00Gd6T9gx
